Fecha	Número de pedido	SKU	Tipo de transacción	Tipo de pago	Detalles del pago	Monto	Cantidad	Título del producto
29/06/2020	702-9022763-8963434	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-9022763-8963434	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-9022763-8963434	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-9022763-8963434	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-0339727-8078610	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-0339727-8078610	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-0339727-8078610	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-0339727-8078610	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-7500311-0485053	MN-7MDI-U1BM	Reembolso	Cargos de productos		MXN$-430.17	1	ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
29/06/2020	702-7500311-0485053	MN-7MDI-U1BM	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-8.61		ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
29/06/2020	702-7500311-0485053	MN-7MDI-U1BM	Reembolso	Tarifas de Amazon	Comisión	MXN$43.01		ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
29/06/2020	702-7500311-0485053	MN-7MDI-U1BM	Reembolso	Otros	Impuesto del producto	MXN$-68.83		ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
29/06/2020	701-9841948-6639401	MN-7MDI-U1BM	Pago del pedido	Cargos de productos		MXN$343.97	1	ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
29/06/2020	701-9841948-6639401	MN-7MDI-U1BM	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-34.39		ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
29/06/2020	701-9841948-6639401	MN-7MDI-U1BM	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-59.30		ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
29/06/2020	701-9841948-6639401	MN-7MDI-U1BM	Pago del pedido	Otros	Impuesto del producto	MXN$55.03		ZyXel PLA4231 500 Mbps Powerline Wireless N Extender (Renewed)
29/06/2020	702-5459132-9040255	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-5459132-9040255	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-5459132-9040255	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-5459132-9040255	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-6416175-5878609	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	701-6416175-5878609	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	701-6416175-5878609	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	701-6416175-5878609	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	701-0911825-8265869	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$4,655.16	3	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-0911825-8265869	SY-63AL-PF5L	Pago del pedido	Reembolsos promocionales		MXN$0.00	3	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-0911825-8265869	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-465.52		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-0911825-8265869	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-192.39		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-0911825-8265869	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$744.84		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-6353616-2787453	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$4,655.16	3	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-6353616-2787453	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-465.52		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-6353616-2787453	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-192.39		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	701-6353616-2787453	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$744.84		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-4476651-5117842	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-4476651-5117842	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-4476651-5117842	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-4476651-5117842	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-4630700-4313801	PT-VL0G-IQEB	Reembolso	Cargos de productos		MXN$-5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-4630700-4313801	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión por reembolso	MXN$-75.01		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-4630700-4313801	PT-VL0G-IQEB	Reembolso	Tarifas de Amazon	Comisión	MXN$560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-4630700-4313801	PT-VL0G-IQEB	Reembolso	Otros	Impuesto del producto	MXN$-896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-7881497-7866661	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-7881497-7866661	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-7881497-7866661	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-7881497-7866661	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-5523737-6649053	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5523737-6649053	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5523737-6649053	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Devolución de cargo por envío	MXN$-50.86		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5523737-6649053	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5523737-6649053	PT-VL0G-IQEB	Pago del pedido	Otros	Envío	MXN$50.86		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5523737-6649053	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto de envío	MXN$8.14		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5523737-6649053	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	701-5588169-4323449	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	701-5588169-4323449	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	701-5588169-4323449	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	701-5588169-4323449	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-0520263-7563442	SY-63AL-PF5L	Pago del pedido	Cargos de productos		MXN$1,551.72	1	Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-0520263-7563442	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-155.17		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-0520263-7563442	SY-63AL-PF5L	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-64.13		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-0520263-7563442	SY-63AL-PF5L	Pago del pedido	Otros	Impuesto del producto	MXN$248.28		Lenovo Yoga Tablet 2 1050 25,7 cm WiFi FHD 16 GB Platino (Renewed)
29/06/2020	702-5609408-7969809	PT-VL0G-IQEB	Pago del pedido	Cargos de productos		MXN$5,603.45	1	Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5609408-7969809	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Comisión	MXN$-560.35		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5609408-7969809	PT-VL0G-IQEB	Pago del pedido	Tarifas de Amazon	Tarifa de gestión logística por unidad	MXN$-82.95		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020	702-5609408-7969809	PT-VL0G-IQEB	Pago del pedido	Otros	Impuesto del producto	MXN$896.55		Dell Latitude E5540 15.6inch Laptop, Intel Core i5-4300U, 240GB Unidad de Estado sólido, 8GB DDR3, DVDRW WIN10P64 (Renewed)
29/06/2020			Otros	Otros	Saldo de monto de reserva previa	MXN$815,466.46		
